IC_GROUP0;IC_GROUP1;IC_GROUP2;IE_NAME;IE_CODE;IP_PROP57;IP_PROP49;IP_PROP56;IE_PREVIEW_TEXT;IE_DETAIL_TEXT;IE_PREVIEW_PICTURE;IE_DETAIL_PICTURE
CARL MARTIN SOLINGEN;Элеваторы;;LS591A/4.0;ls591a-4-0;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор изогнутый LiquidSteel FusionEx Arrow, 4,0 мм;;rmt1497527794241079285.jpg;rmt1497527794241079285.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS591/4.0;ls591-4-0;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор прямой LiquidSteel FusionEx Arrow, 4,0 мм;;rmt10737059272063087795.jpg;rmt10737059272063087795.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/6;ls589-6;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый LiquidSteel, 4 мм;;rmt19533151671157739339.jpg;rmt19533151671157739339.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/5;ls589-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый LiquidSteel, 3,5 мм;;rmt16920744251502611100.jpg;rmt16920744251502611100.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/4;ls589-4;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый LiquidSteel, 3,5 мм;;rmt174650452377542239.jpg;rmt174650452377542239.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/3;ls589-3;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой LiquidSteel, 2,5 мм;;rmt1238039731329918341.jpg;rmt1238039731329918341.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/2;ls589-2;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой LiquidSteel, 4 мм;;rmt552371989421587297.jpg;rmt552371989421587297.jpg
CARL MARTIN SOLINGEN;Элеваторы;;LS589/1;ls589-1;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой LiquidSteel, 2,5 мм;;rmt18956177701087139407.jpg;rmt18956177701087139407.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/8;588-8;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый, 4 мм;;rmt2052357672990177449.jpg;rmt2052357672990177449.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/7;588-7;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый, 2,4 мм;;rmt10314564271833977835.jpg;rmt10314564271833977835.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/6;588-6;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой, 4 мм;;rmt2747530031860677038.jpg;rmt2747530031860677038.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/5;588-5;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой, 2,5 мм;;rmt713227535898136568.jpg;rmt713227535898136568.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/4;588-4;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый, 5 мм;;rmt6385839001703691070.jpg;rmt6385839001703691070.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/3;588-3;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой изогнутый, 3 мм;;rmt16241132161095598035.jpg;rmt16241132161095598035.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/2;588-2;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой, 5 мм;;rmt1584654716240930397.jpg;rmt1584654716240930397.jpg
CARL MARTIN SOLINGEN;Элеваторы;;588/1;588-1;Хирургия;CARL-MARTIN SOLINGEN;Германия;Элеватор корневой прямой, 3 мм;;rmt188061567784980967.jpg;rmt188061567784980967.jpg
